data_type,metric,comparison_type,encoding,method1,method2,p_value,p_value_bonferroni,winner,mean_method1,mean_method2,significant,significant_bonferroni
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,bulges,1.240384084819039e-16,3.4730754374933093e-15,bulges,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,MM,2.007971411825441e-18,5.622319953111235e-17,OneHot,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot5Channel,OneHotVstack,2.418748532072835e-14,6.772495889803938e-13,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot5Channel,kmer,1.2712936411704111e-18,3.559622195277151e-17,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot5Channel,LabelEncodingPairwise,0.03268547173389336,0.9151932085490142,LabelEncodingPairwise,,,True,False
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot5Channel,bulges,8.97016040700392e-13,2.5116449139610973e-11,bulges,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot5Channel,MM,1.2712936411704111e-18,3.559622195277151e-17,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHotVstack,kmer,8.27848734948651e-11,2.3179764578562227e-09,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHotVstack,LabelEncodingPairwise,2.9250355017808305e-16,8.190099404986326e-15,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHotVstack,bulges,1.999554175602928e-17,5.598751691688199e-16,bulges,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHotVstack,MM,8.27848734948651e-11,2.3179764578562227e-09,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,kmer,LabelEncodingPairwise,1.4943014735405497e-18,4.184044125913539e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,kmer,bulges,5.638533642754637e-19,1.5787894199712984e-17,bulges,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,kmer,MM,,,No diff,,,False,False
CHANGEseq,spearman,Encoding_xgb,Multiple,LabelEncodingPairwise,bulges,5.933202443850818e-12,1.661296684278229e-10,bulges,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,LabelEncodingPairwise,MM,1.4943014735405497e-18,4.184044125913539e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,bulges,MM,5.638533642754637e-19,1.5787894199712984e-17,bulges,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,OneHot,8.343001380256934e-16,2.3360403864719415e-14,NPM,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,OneHot5Channel,1.8833032971498868e-08,5.273249232019683e-07,NPM,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,OneHotVstack,3.789902801753137e-14,1.0611727844908785e-12,NPM,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,kmer,9.969941737993483e-19,2.7915836866381753e-17,NPM,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,LabelEncodingPairwise,2.898134722164174e-15,8.114777222059687e-14,NPM,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,bulges,0.09088297749890381,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_catboost,Multiple,NPM,MM,9.703867785043839e-19,2.717082979812275e-17,NPM,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot,OneHot5Channel,7.298456751338489e-11,2.043567890374777e-09,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot,OneHotVstack,0.8765055288456242,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot,kmer,6.287057560243383e-19,1.7603761168681472e-17,OneHot,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot,LabelEncodingPairwise,0.049442467715295355,1.0,OneHot,,,True,False
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot,bulges,8.952676715228708e-16,2.5067494802640384e-14,bulges,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot,MM,7.202126617915232e-19,2.016595453016265e-17,OneHot,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot5Channel,OneHotVstack,1.0668276654345166e-07,2.9871174632166466e-06,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot5Channel,kmer,8.0278786565076185e-19,2.2478060238221333e-17,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot5Channel,LabelEncodingPairwise,2.337466807798123e-09,6.544907061834744e-08,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot5Channel,bulges,1.7165450067217898e-07,4.8063260188210114e-06,bulges,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHot5Channel,MM,8.0278786565076185e-19,2.2478060238221333e-17,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHotVstack,kmer,1.666163733884291e-17,4.665258454876015e-16,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHotVstack,LabelEncodingPairwise,0.25124809458705444,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHotVstack,bulges,2.420113364811244e-14,6.776317421471482e-13,bulges,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,OneHotVstack,MM,1.067917554493226e-17,2.990169152581033e-16,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,kmer,LabelEncodingPairwise,4.2922837657346513e-19,1.2018394544057023e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,kmer,bulges,8.47514795097187e-19,2.3730414262721235e-17,bulges,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,kmer,MM,0.13587964791584348,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_catboost,Multiple,LabelEncodingPairwise,bulges,3.342221909258339e-15,9.35822134592335e-14,bulges,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,LabelEncodingPairwise,MM,5.794185236962364e-19,1.622371866349462e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_catboost,Multiple,bulges,MM,8.248519493547438e-19,2.3095854581932827e-17,bulges,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,OneHot,0.0016351219310308807,0.04578341406886466,OneHot,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,OneHot5Channel,0.033687793845592395,0.9432582276765871,OneHot5Channel,,,True,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,OneHotVstack,9.873173212326947e-08,2.764488499451545e-06,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,kmer,6.337863567296154e-11,1.774601798842923e-09,kmer,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,LabelEncodingPairwise,3.552713678800501e-15,9.947598300641403e-14,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,bulges,0.8192020334011836,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,NPM,MM,5.453415496958769e-13,1.5269563391484553e-11,MM,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot,OneHot5Channel,0.28535302310829125,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot,OneHotVstack,0.00021418480162039996,0.005997174445371199,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot,kmer,0.00029869235232759107,0.00836338586517255,kmer,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot,LabelEncodingPairwise,3.0838673437018395e-12,8.634828562365151e-11,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot,bulges,0.252227783203125,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot,MM,1.2054696782891212e-09,3.375315099209539e-08,MM,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot5Channel,OneHotVstack,1.9119494487923796e-08,5.353458456618663e-07,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot5Channel,kmer,4.916407880563993e-14,1.376594206557918e-12,kmer,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot5Channel,LabelEncodingPairwise,1.9217005532651122e-19,5.3807615491423145e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot5Channel,bulges,0.19368016719818115,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHot5Channel,MM,8.430216394409823e-15,2.3604605904347504e-13,MM,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHotVstack,kmer,0.8516501431174166,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHotVstack,LabelEncodingPairwise,3.7105416433705655e-18,1.0389516601437583e-16,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHotVstack,bulges,0.0001253187656402588,0.003508925437927246,OneHotVstack,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,OneHotVstack,MM,0.016574682541493854,0.4640911111618279,MM,,,True,False
CHANGEseq,spearman,Encoding_decision_tree,Multiple,kmer,LabelEncodingPairwise,3.5189507784837844e-18,9.853062179754597e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,kmer,bulges,1.1354684829711914e-05,0.0003179311752319336,kmer,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,kmer,MM,0.0005584325314620065,0.015636110880936183,MM,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,LabelEncodingPairwise,bulges,1.4901161193847656e-08,4.172325134277344e-07,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,LabelEncodingPairwise,MM,7.202126617915232e-19,2.016595453016265e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_decision_tree,Multiple,bulges,MM,1.4901161193847656e-07,4.172325134277344e-06,MM,,,True,True
